ITEM_EQUIP_ID,NAME,NAME_SHORT,RARE,EQUIP_TYPE,SEX,ELEM,PARAMETER_INFO,RESIST_ELEM_INFO,RESIST_STATUS_INFO,PASSIVE_SKILL_INFO,UNIT_DRESS_ID,EXT_PARAM,SERIAL_NUM,ICON_AB_ID,SWITCH_ID,MAX_LV,EQUIP_GROWTH_TYPE,PARAMETER_MAX_INFO,EQUIP_ENHANCE_ID,SORT_ORDER,EVENT_BOOST_PASSIVE_SKILL_INFO,sheet
101119,Eternal Pain,Eternal Pain,6,10,0,6,0:0:228:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011190,0,,104210,1200000,2020763,0,0,0:0:0:0:0:0,0,1011190,0,3886550866
101120,"Avernus Blade, Illwill","Avernus Blade, Illwill",6,10,0,6,0:0:269:20:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011200,100760,,104220,1200000,2020764,0,0,0:0:0:0:0:0,0,1011200,0,531952148
101121,"Sinisword, Luzine","Sinisword, Luzine",5,10,0,6,0:0:162:8:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011210,0,,104230,1200000,2020766,0,0,0:0:0:0:0:0,0,1011210,0,442786625
101122,Hell Blade Glazberg,Hell Blade Glazberg,7,10,0,6,0:0:310:30:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011220,100060,1:2,104120,1200000,2020771,20,0,0:0:508:30:0:0,0,1011220,0,4201172018
101123,True Twin-Bolt Beilun,True Twin-Bolt Beilun,7,10,0,4,300:0:252:80:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011230,200301,,104130,1200000,2020772,20,0,300:0:450:80:0:0,0,1011230,0,1602938792
101124,True Twin-Bolt Dispal,True Twin-Bolt Dispal,7,10,0,4,0:30:252:0:0:80,0:0:0:0:0:0,0:0:0:0:0:0,1011240,200301,,104140,1200000,2020773,20,0,0:30:450:0:0:80,0,1011240,0,996297880
101125,Crow's Crimzonian Edge,Crow's Crimzonian Edge,7,10,0,0,0:0:279:49:0:13,0:0:0:0:0:0,0:0:0:0:0:0,1011250,100110,,104160,1200000,2020777,20,0,0:0:477:49:0:13,0,1011250,0,4294213735
101126,Sacred Sword Lafine,Sacred Sword Lafine,7,10,0,0,0:0:281:42:0:29,0:0:0:0:0:0,0:0:0:0:0:0,1011260,100260,,104190,1200000,2020784,20,0,0:0:479:42:0:29,0,1011260,0,751254789
101127,Sacred Holytree Blades,Sacred Holytree Blades,7,10,0,3,250:0:257:38:0:41,0:0:0:0:0:0,0:0:0:0:0:0,1011270,200320,,104200,1200000,2020785,20,0,250:0:455:38:0:41,0,1011270,0,1163160583
101128,Godsword of Kusanagi,Godsword of Kusanagi,8,10,0,0,0:0:358:34:0:57,0:0:0:0:0:0,0:0:0:0:0:0,1011280,0,,104240,1200000,2020787,40,0,0:0:457:34:0:57,0,1011280,0,2327957931
101129,Dark Knight Sparda,Dark Knight Sparda,6,10,0,0,0:0:170:0:123:0,0:0:0:0:0:0,0:0:0:0:0:0,1011290,0,,104030,1200000,2020841,0,0,0:0:0:0:0:0,0,1011290,0,1160920434
101130,Yamato,Yamato,6,10,0,0,0:0:243:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011300,500440,,104040,1200000,2020843,40,3,0:0:283:0:0:0,0,1011300,4000000,3242956454
101131,Force Edge,Force Edge,5,10,0,0,0:0:148:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011310,0,,104050,1200000,2020847,40,3,0:0:188:0:0:0,0,1011310,4000040,299357666
101132,Devil Sword Dante [+],Devil Sword Dante [+],7,10,0,1,0:0:294:30:0:15,0:0:0:0:0:0,0:0:0:0:0:0,1011320,500410,,104060,1200000,2020850,20,5,0:0:334:30:0:15,0,1011320,4000070,353728875
101133,Punishment's Edge,Punishment's Edge,7,10,0,1,0:0:276:43:0:37,0:0:0:0:0:0,0:0:0:0:0:0,1011330,0,,104330,1200000,2020901,0,0,0:0:0:0:0:0,0,1011330,0,2716824374
101134,"Solarsword, Lagrion","Solarsword, Lagrion",6,10,0,1,0:0:283:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011340,100130,,104340,1200000,2020902,0,0,0:0:0:0:0:0,0,1011340,0,3001699061
101135,Granafan Heroblade,Granafan Heroblade,5,10,0,1,0:0:169:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011350,0,,104350,1200000,2020904,0,0,0:0:0:0:0:0,0,1011350,0,4128864693
101136,Incarnage Blade Ogetsu,Incarnage Blade Ogetsu,7,10,0,1,500:0:306:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011360,200221,,104380,1200000,2020915,20,0,500:0:504:0:0:0,0,1011360,0,441668556
101137,Zanya Ninblade Yoino-ni,Zanya Ninblade Yoino-ni,7,10,0,6,0:0:272:31:0:43,0:0:0:0:0:0,0:0:0:0:0:0,1011370,200350,,104390,1200000,2020919,20,0,0:0:470:31:0:43,0,1011370,0,1386554220
101138,Haloblade Luculia X ,Haloblade Luculia X ,7,10,0,5,0:30:256:47:0:32,0:0:0:0:0:0,0:0:0:0:0:0,1011380,100470,,104410,1200000,2020923,20,0,0:30:454:47:0:32,0,1011380,0,1402200747
101139,True Blade Sunblaze,True Blade Sunblaze,7,10,0,3,0:0:258:0:284:0,0:0:0:0:0:0,0:0:0:0:0:0,1011390,100051,,104430,1200000,2020927,20,0,0:0:456:0:284:0,0,1011390,0,435835621
101140,Assassin's Harpe,Assassin's Harpe,5,10,0,6,0:0:152:0:0:21,0:0:0:0:0:0,0:0:0:0:0:0,1011400,0,,104290,1200000,2020971,0,0,0:0:0:0:0:0,0,1011400,0,134330342
101141,Berselius,Berselius,6,10,0,6,0:0:217:12:0:31,0:0:0:0:0:0,0:0:0:0:0:0,1011410,0,,104440,1200000,2021001,0,0,0:0:0:0:0:0,0,1011410,0,299740189
101142,Dein Nomos,Dein Nomos,6,10,0,0,0:0:180:10:180:10,0:0:0:0:0:0,0:0:0:0:0:0,1011420,0,,104450,1200000,2021003,0,0,0:0:0:0:0:0,0,1011420,0,1350296514
101143,Dymlos,Dymlos,6,10,0,1,0:0:241:23:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011430,501010,,104460,1200000,2021004,40,3,0:0:281:23:0:0,0,1011430,4000250,1792017832
101144,Key of Lorelei,Key of Lorelei,6,10,0,5,0:0:239:0:0:31,0:0:0:0:0:0,0:0:0:0:0:0,1011440,501020,,104470,1200000,2021006,40,3,0:0:279:0:0:31,0,1011440,4000270,1682416732
101145,Second Star,Second Star,6,10,0,3,0:0:236:12:0:19,0:0:0:0:0:0,0:0:0:0:0:0,1011450,501030,,104480,1200000,2021008,40,3,0:0:276:12:0:19,0,1011450,4000290,1182250972
101146,Fonic Sword,Fonic Sword,5,10,0,5,0:0:136:0:0:31,0:0:0:0:0:0,0:0:0:0:0:0,1011460,0,,104500,1200000,2021012,40,3,0:0:176:0:0:31,0,1011460,4000330,623432555
101147,Nightmare Blood,Nightmare Blood,6,10,0,2,0:0:281:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011470,100112,,104740,1200000,2030141,0,0,0:0:0:0:0:0,0,1011470,0,3319837491
101148,Old Blood,Old Blood,5,10,0,2,0:0:167:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011480,0,,104750,1200000,2030143,0,0,0:0:0:0:0:0,0,1011480,0,16579006
101149,Empyrean Blade Zirveil,Empyrean Blade Zirveil,7,10,0,5,0:0:221:71:0:62,0:0:0:0:0:0,0:0:0:0:0:0,1011490,100062,,104780,1200000,2030154,20,0,0:0:419:71:0:62,0,1011490,0,1210720905
101150,Angel Slayer,Angel Slayer,6,10,0,4,0:0:245:0:0:53,0:0:0:0:0:0,0:0:0:0:0:0,1011500,501120,,104690,1200000,2030163,40,3,0:0:285:0:0:53,0,1011500,4000390,3119628971
101151,Bloody Moon,Bloody Moon,5,10,0,4,0:0:129:0:0:24,0:0:0:0:0:0,0:0:0:0:0:0,1011510,0,,104720,1200000,2030167,40,3,0:0:169:0:0:24,0,1011510,4000430,1884146245
101152,Holy Rite-edge Limites,Holy Rite-edge Limites,7,10,0,5,0:0:291:0:0:70,0:0:0:0:0:0,0:0:0:0:0:0,1011520,0,,104880,1200000,2030225,0,0,0:0:0:0:0:0,0,1011520,0,824089389
101153,Prefect's Mauvebrand,Prefect's Mauvebrand,6,10,0,5,0:0:247:0:138:0,0:0:0:0:0:0,0:0:0:0:0:0,1011530,100791,,104890,1200000,2030226,0,0,0:0:0:0:0:0,0,1011530,0,1068599161
101154,"Guillosword, Letale","Guillosword, Letale",5,10,0,5,0:0:155:0:0:17,0:0:0:0:0:0,0:0:0:0:0:0,1011540,0,,104900,1200000,2030228,40,3,0:0:195:0:0:17,0,1011540,0,356098875
101155,Heavenly Blade Maurius,Heavenly Blade Maurius,6,10,0,0,0:0:237:33:0:33,0:0:0:0:0:0,0:0:0:0:0:0,1011550,200342,,104910,1200000,2030285,40,3,0:0:277:33:0:33,0,1011550,0,4080081929
101156,Schlangenklinge G,Schlangenklinge G,7,10,0,0,0:0:303:20:0:20,0:0:0:0:0:0,0:0:0:0:0:0,1011560,100450,,104800,1200000,2030291,20,0,0:0:501:20:0:20,0,1011560,0,1045066993
101157,Bradley's Sabers,Bradley's Sabers,6,10,0,6,0:0:273:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011570,500540,,104840,1200000,2030301,40,3,0:0:313:0:0:0,0,1011570,0,545260697
101158,Olivier's Saber,Olivier's Saber,6,10,0,6,0:0:171:32:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011580,0,,104850,1200000,2030303,40,3,0:0:211:32:0:0,0,1011580,0,1972640826
101159,"Zenithfect Blade, Agaltia","Zenithfect Blade, Agaltia",6,10,0,5,0:0:189:0:231:0,0:0:0:0:0:0,0:0:0:0:0:0,1011590,100850,,104940,1200000,2030350,0,0,0:0:0:0:0:0,0,1011590,0,2140298226
101160,Fauxfoil of Reckoning,Fauxfoil of Reckoning,5,10,0,5,0:0:175:0:0:41,0:0:0:0:0:0,0:0:0:0:0:0,1011600,0,,104950,1200000,2030352,0,0,0:0:0:0:0:0,0,1011600,0,2044862649
101161,"Divine Annihilator, Asura","Divine Annihilator, Asura",7,10,0,5,0:0:327:20:0:10,0:0:0:0:0:0,0:0:0:0:0:0,1011610,100210,,104960,1200000,2030387,0,0,0:0:0:0:0:0,0,1011610,0,1967965880
101162,"Keen Edge, Ripple","Keen Edge, Ripple",5,10,0,5,0:0:157:13:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011620,0,,104970,1200000,2030388,40,3,0:0:197:13:0:0,0,1011620,0,1160815072
101163,Verdure Claymore Lagva,Verdure Claymore Lagva,6,10,0,3,0:0:241:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011630,0,,104990,1200000,2030389,0,0,0:0:0:0:0:0,0,1011630,0,183501162
101164,Big Celebratory Blade,Big Celebratory Blade,6,10,0,0,400:0:80:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011640,0,,105000,1200000,2030390,40,0,400:0:179:0:0:0,0,1011640,0,1791152905
101165,Mithril Sword: Thunder,Mithril Sword: Thunder,7,10,0,4,0:0:287:30:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011650,0,,105030,1200000,2030408,40,0,0:0:386:30:0:0,0,1011650,0,4058221165
101166,Hexgrudge of the Earth,Hexgrudge of the Earth,7,10,0,3,0:0:295:0:0:24,0:0:0:0:0:0,0:0:0:0:0:0,1011660,0,,105040,1200000,2030409,40,0,0:0:394:0:0:24,0,1011660,0,617246759
101167,Ether Blade EX,Ether Blade EX,7,10,0,4,0:0:294:36:0:20,0:0:0:0:0:0,0:0:0:0:0:0,1011670,100471,,105090,1200000,2030417,20,0,0:0:492:36:0:20,0,1011670,0,3206116683
101168,Crystalia Burnishblade,Crystalia Burnishblade,7,10,0,2,0:0:262:90:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1011680,200141,,105110,1200000,2030421,20,0,0:0:262:288:0:0,0,1011680,0,1898557143
102001,Iron Axe,Iron Axe,1,11,0,0,0:0:23:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,100170,1200000,2000014,0,0,0:0:23:0:0:0,0,1020010,0,1867013168
102002,Pirate Hatchet,Pirate Hatchet,2,11,0,0,0:0:21:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020020,0,,100180,1200000,2000015,40,0,0:0:120:0:0:0,0,1020020,0,713249806
102003,Grand Axe,Grand Axe,3,11,0,0,0:0:44:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,100190,1200000,2000016,0,0,0:0:44:0:0:0,0,1020030,0,2694695939
102004,Arden Fire Axe,Arden Fire Axe,4,11,0,1,0:0:118:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020040,0,,100200,1200000,2000017,40,0,0:0:217:0:0:0,0,1020040,0,2554501661
102005,Blaze Axe,Blaze Axe,4,11,0,0,0:0:82:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,100210,1200000,2000018,40,0,0:0:181:0:0:0,0,1020050,0,2823895692
102006,Warlord's Halberd,Warlord's Halberd,5,11,0,0,0:0:157:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020060,0,,100220,1200000,2000255,40,0,0:0:256:0:0:0,0,1020060,0,3603348122
102007,Hatchet of Legnis,Hatchet of Legnis,5,11,0,6,0:0:132:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,100230,1200000,2000354,0,0,0:0:132:0:0:0,0,1020070,0,4010402133
102008,Golden Axe,Golden Axe,4,11,0,0,0:0:107:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,100240,1200000,2000355,40,0,0:0:206:0:0:0,0,1020080,0,213190454
102009,Dark Sickle Maurius,Dark Sickle Maurius,6,11,0,6,0:0:199:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,100250,1200000,2000258,40,0,0:0:298:0:0:0,0,1020090,0,1692591700
102010,Lapis Axe Jilven,Lapis Axe Jilven,6,11,0,0,0:0:211:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020100,0,,100970,1200000,2000475,40,0,0:0:310:0:0:0,0,1020100,0,3036984736
102011,賀正羽子板,賀正羽子板,3,11,0,0,0:0:40:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020110,0,,101110,1200000,2000572,0,0,0:0:40:0:0:0,0,1020110,0,313034468
102012,Blaze Axe EX,Blaze Axe EX,6,11,0,0,0:0:184:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,101340,1200000,2000713,40,0,0:0:283:0:0:0,0,1020120,0,3950973861
102013,Blue Axe,Blue Axe,4,11,0,2,0:0:112:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020130,0,,101540,1200000,2000883,0,0,0:0:100:0:0:0,0,1020130,0,2319062752
102014,Psychoscythe Xeravas,Psychoscythe Xeravas,5,11,0,6,0:40:101:0:166:0,0:0:0:0:0:0,0:0:0:0:0:0,1020140,100121,,102030,1200000,2010177,40,0,0:40:101:0:265:0,0,1020140,0,1998232972
102015,Phantom Greataxe,Phantom Greataxe,6,11,0,0,250:0:125:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020150,0,,101280,1200000,2010378,40,0,250:0:224:0:0:0,0,1020150,0,2934590812
102016,Aldanian Axe,Aldanian Axe,5,11,0,0,155:0:147:-7:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020160,0,,102340,1200000,2010389,40,0,155:0:246:-7:0:0,0,1020160,0,4269337228
102017,Machine Empress' Scythe,Machine Empress' Scythe,6,11,0,0,0:0:254:-14:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020170,0,,102060,1200000,2010597,0,0,0:0:0:0:0:0,0,1020170,0,1126567406
102018,Hell's Mega Cleaver,Hell's Mega Cleaver,5,11,0,6,200:0:183:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020180,200101,,102480,1200000,2010681,40,0,200:0:282:0:0:0,0,1020180,0,2712950849
102019,Butcher's Giant Cleaver,Butcher's Giant Cleaver,5,11,0,6,160:0:152:-8:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020190,0,,102490,1200000,2010683,0,0,0:0:0:0:0:0,0,1020190,0,3014327346
102020,Glutton God's Fiend Cleaver,Glutton God's Fiend Cleaver,6,11,0,6,240:0:227:-12:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020200,0,,102670,1200000,2010686,0,0,0:0:0:0:0:0,0,1020200,0,2245632427
102021,Greataxe of Quiddity,Greataxe of Quiddity,7,11,0,0,360:0:301:-18:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020210,0,,102560,1200000,2010721,40,0,360:0:400:-18:0:0,0,1020210,0,158217463
102022,Machine Axe,Machine Axe,6,11,0,0,250:0:233:-12:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020220,0,,102780,1200000,2010931,0,0,0:0:0:0:0:0,0,1020220,0,1500291433
102023,Kaiser Axe,Kaiser Axe,7,11,0,0,180:0:305:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020230,0,,102920,1200000,2010978,40,0,180:0:404:0:0:0,0,1020230,0,4187658014
102024,Cerulean Axe Jil'eld,Cerulean Axe Jil'eld,8,11,0,0,500:0:414:-24:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020240,0,,103180,1200000,2020082,40,0,500:0:513:-24:0:0,0,1020240,0,439573358
102025,Big Hatchet,Big Hatchet,5,11,0,0,100:0:82:-3:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020250,300030,,103850,1200000,2020521,40,2,150:0:191:-3:0:0,0,1020250,0,4042897638
102026,Super Hatchet,Super Hatchet,7,11,0,0,200:0:220:-7:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020260,300030,,103860,1200000,2020522,40,2,300:0:336:-7:0:0,0,1020260,0,4210800251
102027,Gizmo Axe Galph,Gizmo Axe Galph,6,11,0,0,300:0:215:-12:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020270,0,,103830,1200000,2020598,0,0,0:0:0:0:0:0,0,1020270,0,489195245
102028,Silver Greataxe,Silver Greataxe,5,11,0,5,200:0:168:-15:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020280,0,,103950,1200000,2020693,0,0,0:0:0:0:0:0,0,1020280,0,1487070365
102029,Celebratory Battleaxe,Celebratory Battleaxe,5,11,0,0,0:35:35:-3:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020290,0,,104520,1200000,2020908,0,0,0:0:0:0:0:0,0,1020290,0,1528772480
102030,True Psychoscy Xeravas ,True Psychoscy Xeravas ,7,11,0,6,0:50:132:0:301:0,0:0:0:0:0:0,0:0:0:0:0:0,1020300,100121,,104400,1200000,2020921,20,0,0:50:132:0:499:0,0,1020300,0,4057451641
102031,Yulemare Frenzy Scythe,Yulemare Frenzy Scythe,6,11,0,6,500:0:257:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020310,100641,,104590,1200000,2030044,0,0,0:0:0:0:0:0,0,1020310,0,2384243392
102032,Yulefest Scythe,Yulefest Scythe,5,11,0,6,100:0:170:-9:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020320,0,,104600,1200000,2030046,0,0,0:0:0:0:0:0,0,1020320,0,3444205764
102033,Shogatsu Grand Winnower,Shogatsu Grand Winnower,5,11,0,5,0:30:143:-9:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020330,0,,104660,1200000,2030054,0,0,0:0:0:0:0:0,0,1020330,0,2952777023
102034,Hella Big Hell Cleaver,Hella Big Hell Cleaver,7,11,0,6,200:0:335:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1020340,200101,,104810,1200000,2030295,20,0,200:0:533:0:0:0,0,1020340,0,3589206736
103001,Imperial Army Spear,Imperial Army Spear,2,12,0,0,0:0:24:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,100260,1200000,2000019,40,0,0:0:123:0:0:0,0,1030010,0,1456741560
103002,Stinger of the Sand Beast,Stinger of the Sand Beast,3,12,0,0,0:0:38:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030020,0,,100270,1200000,2000020,40,0,0:0:137:0:0:0,0,1030020,0,841139095
103003,Floe Spear,Floe Spear,4,12,0,2,0:0:110:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030030,0,,100280,1200000,2000021,0,0,0:0:110:0:0:0,0,1030030,0,900097268
103004,Dragon Lance,Dragon Lance,4,12,0,0,0:0:69:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030040,0,,100290,1200000,2000022,0,0,0:0:69:0:0:0,0,1030040,0,1089583734
103005,Sea Dragon Harpoon,Sea Dragon Harpoon,4,12,0,0,0:0:78:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030050,0,,100300,1200000,2000276,40,0,0:0:177:0:0:0,0,1030050,0,1841783762
103006,Miracle Lance,Miracle Lance,4,12,0,0,0:0:113:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030060,0,,100310,1200000,2000277,40,0,0:0:212:0:0:0,0,1030060,0,2082708573
103010,"Sovereign Spear, Ledonius","Sovereign Spear, Ledonius",4,12,0,0,0:0:70:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,0,0,,100800,1200000,2000251,0,0,0:0:70:0:0:0,0,1030100,0,966115478
103011,Earthly Javelin Refia,Earthly Javelin Refia,6,12,0,3,0:0:155:54:85:0,0:0:0:0:0:0,0:0:0:0:0:0,1030070,0,,100840,1200000,2000329,40,0,0:0:254:54:85:0,0,1030110,0,4126658723
103012,Ogre Pike,Ogre Pike,4,12,0,0,0:0:93:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030120,0,,100320,1200000,2000356,40,0,0:0:192:0:0:0,0,1030120,0,2386163042
103013,Holy Lance,Holy Lance,4,12,0,0,0:0:101:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030130,0,,100330,1200000,2000357,0,0,0:0:101:0:0:0,0,1030130,0,3810357451
103014,Heavenly Halberd,Heavenly Halberd,5,12,0,0,0:0:138:0:47:0,0:0:0:0:0:0,0:0:0:0:0:0,1030140,0,,100340,1200000,2000358,40,0,0:0:237:0:47:0,0,1030140,0,4106806913
103015,Daedalus Lance,Daedalus Lance,5,12,0,0,0:0:88:20:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1003015,0,,100870,1200000,2000449,0,0,0:0:88:20:0:0,0,1030150,0,767903170
103016,Rivazard Halberd,Rivazard Halberd,4,12,0,5,0:0:90:0:90:0,0:0:0:0:0:0,0:0:0:0:0:0,1030160,0,,101010,1200000,2000506,40,0,0:0:189:0:90:0,0,1030160,0,2367622595
103017,大筆槍,大筆槍,5,12,0,0,0:15:130:0:25:0,0:0:0:0:0:0,0:0:0:0:0:0,1030170,0,,101130,1200000,2000574,0,0,0:15:130:0:25:0,0,1030170,0,1610890122
103018,Phantom Arcanospear,Phantom Arcanospear,6,12,0,0,0:0:125:25:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030180,0,,101270,1200000,2000680,40,0,0:0:224:25:0:0,0,1030180,0,2369829958
103019,Silver-Tipped Spear,Silver-Tipped Spear,6,12,0,0,0:0:185:67:0:43,0:0:0:0:0:0,0:0:0:0:0:0,1030190,0,,101360,1200000,2000847,0,0,0:0:370:134:0:86,0,1030190,0,3824861525
103020,Tsukasa's Spear,Tsukasa's Spear,5,12,0,0,0:0:135:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030200,500130,,101400,1200000,2000848,0,0,0:0:270:0:0:0,0,1030200,0,2349725504
103021,Hyoga's Pipe Spear,Hyoga's Pipe Spear,4,12,0,0,0:0:85:0:0:0,0:0:0:0:0:0,0:0:0:50:0:0,1030210,0,,101410,1200000,2000849,0,0,0:0:170:0:0:0,0,1030210,0,378952978
103022,King Fiend Horns,King Fiend Horns,6,12,0,6,0:0:192:75:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030220,0,,101590,1200000,2000877,40,0,0:0:291:75:0:0,0,1030220,0,3863125543
103023,Vortex Spear,Vortex Spear,4,12,0,2,0:0:36:0:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030230,0,,101670,1200000,2000905,40,1,0:0:126:0:0:0,0,1030230,0,2742586598
103024,Dragoon Spike,Dragoon Spike,6,12,0,4,200:0:208:68:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030240,0,,101780,1200000,2010027,40,0,200:0:307:68:0:0,0,1030240,0,1530897431
103025,Famed Spear ~D~Jinei~D~,Jinei,5,12,0,0,0:0:112:15:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030250,0,,101900,1200000,2010059,0,0,0:0:0:0:0:0,0,1030250,0,2725113982
103026,Yuletide Evergreen Staff,Yuletide Staff,5,12,0,5,0:0:133:0:0:16,0:0:0:0:0:0,0:0:0:0:0:0,1030260,0,,102090,1200000,2010197,0,0,0:0:0:0:0:0,0,1030260,0,3184500006
103027,Heaven's Bane,Heaven's Bane,5,12,0,6,0:0:172:30:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030270,100440,,102430,1200000,2010348,40,0,0:0:271:30:0:0,0,1030270,0,2598255828
103028,Aldanian Lance,Aldanian Lance,5,12,0,0,0:0:140:15:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030280,0,,102330,1200000,2010388,0,0,0:0:0:0:0:0,0,1030280,0,2512970492
103029,Arcanospear of Quiddity,Arcanospear of Quiddity,7,12,0,0,0:0:282:36:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030290,0,,102570,1200000,2010722,40,0,0:0:381:36:0:0,0,1030290,0,1309477142
103030,Type-4O Lance,Type-4O Lance,5,12,0,0,0:0:70:13:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030300,0,,102840,1200000,2010940,40,2,0:0:140:26:0:0,0,1030300,0,3097481101
103031,Iron Pipe,Iron Pipe,5,12,0,0,0:0:66:18:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030310,0,,102860,1200000,2010943,40,2,0:0:132:37:0:0,0,1030310,0,2979528984
103032,Hallowed Spear Rafaria,Hallowed Spear Rafaria,7,12,0,3,0:0:202:54:162:0,0:0:0:0:0:0,0:0:0:0:0:0,1030320,0,,102930,1200000,2010979,40,0,0:0:202:54:261:0,0,1030320,0,1630332393
103033,Halloween Pitchfork,Halloween Pitchfork,6,12,0,0,0:0:220:25:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030330,0,,103210,1200000,2020030,0,0,0:0:0:0:0:0,0,1030330,0,2433130788
103034,Heroic Steelspear,Heroic Steelspear,5,12,0,0,0:0:144:16:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030340,0,,102990,1200000,2020039,0,0,0:0:0:0:0:0,0,1030340,0,2450740703
103035,Celestial Halberd,Celestial Halberd,7,12,0,0,0:0:253:0:74:0,0:0:0:0:0:0,0:0:0:0:0:0,1030350,0,,103140,1200000,2020076,40,0,0:0:352:0:74:0,0,1030350,0,3861078421
103036,Brunedge,Brunedge,5,12,0,3,0:0:191:27:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030360,500720,,102980,1200000,2020127,0,0,0:0:0:0:0:0,0,1030360,0,3015607805
103037,Maidenleaf,Maidenleaf,5,12,0,3,0:0:154:13:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030370,0,,103070,1200000,2020132,0,0,0:0:0:0:0:0,0,1030370,0,708900321
103038,Divine Beast Purgaspear,Divine Beast Purgaspear,8,12,0,6,0:0:364:80:0:0,0:0:0:0:0:0,0:0:0:0:0:0,1030380,0,,103360,1200000,2020163,40,0,0:0:463:80:0:0,0,1030380,0,616694418
